"lead_id","area_id","price_min","price_max","category_id","property_id"
3083,0,NULL,NULL,NULL,160898
3084,0,NULL,NULL,NULL,161875
3085,0,NULL,NULL,NULL,160004
3086,78,NULL,NULL,46,0
3087,0,NULL,NULL,NULL,0
3088,0,NULL,NULL,NULL,0
3089,0,NULL,NULL,NULL,0
3090,0,NULL,NULL,NULL,161875
3091,0,NULL,NULL,NULL,161856
3092,0,NULL,NULL,NULL,161477
3093,0,NULL,NULL,NULL,161290
3094,0,NULL,NULL,NULL,160934
3095,0,NULL,NULL,NULL,0
3096,0,NULL,NULL,NULL,161914
3097,0,NULL,NULL,NULL,161264
3098,0,NULL,NULL,NULL,161923
3099,0,NULL,NULL,NULL,161728
3100,0,NULL,NULL,NULL,0
3101,0,NULL,NULL,NULL,161359
3102,0,NULL,NULL,NULL,161646
3103,0,NULL,NULL,NULL,161724
3104,0,NULL,NULL,NULL,0
3105,0,NULL,NULL,NULL,161491
3106,0,NULL,NULL,NULL,161790
3107,0,NULL,NULL,NULL,160812
3108,66,NULL,NULL,1,0
3109,0,NULL,NULL,NULL,161636
3110,0,NULL,NULL,NULL,161621
3111,0,NULL,NULL,NULL,161060
3112,0,NULL,NULL,NULL,0
3113,0,NULL,NULL,NULL,158064
3114,0,NULL,NULL,NULL,0
3115,0,NULL,NULL,NULL,161471
3116,0,NULL,NULL,NULL,0
3117,69,NULL,NULL,1,0
3118,0,NULL,NULL,NULL,161918
3119,33,NULL,NULL,1,0
3120,0,NULL,NULL,NULL,161861
3121,16,NULL,NULL,1,0
3122,0,NULL,NULL,NULL,161854
3123,0,NULL,NULL,NULL,0
3124,0,NULL,NULL,NULL,159676
3125,0,NULL,NULL,NULL,161826
3126,0,NULL,NULL,NULL,161829
3127,0,NULL,NULL,NULL,161377
3128,44,NULL,NULL,1,0
3129,0,NULL,NULL,NULL,161174
3130,0,NULL,NULL,NULL,161907
3131,0,NULL,NULL,NULL,161877
3132,0,NULL,NULL,NULL,160779
3133,0,NULL,NULL,NULL,161189
3134,0,NULL,NULL,NULL,160924
3135,0,NULL,NULL,NULL,0
3136,0,NULL,NULL,NULL,161910
3137,0,NULL,NULL,NULL,161128
3138,0,NULL,NULL,NULL,161910
3139,0,NULL,NULL,NULL,161582
3140,0,NULL,NULL,NULL,161826
3141,0,NULL,NULL,NULL,161914
3142,0,NULL,NULL,NULL,161007
3143,0,NULL,NULL,NULL,161290
3144,0,NULL,NULL,NULL,161886
3145,0,NULL,NULL,NULL,161833
3146,65,NULL,NULL,46,0
3147,0,NULL,NULL,NULL,0
3148,0,NULL,NULL,NULL,161633
3149,0,NULL,NULL,NULL,161633
3150,0,NULL,NULL,NULL,161914
3151,0,NULL,NULL,NULL,161633
3152,0,NULL,NULL,NULL,160647
3153,0,NULL,NULL,NULL,159976
3154,0,NULL,NULL,NULL,0
3155,0,NULL,NULL,NULL,159777
3156,0,NULL,NULL,1,0
3157,0,NULL,NULL,NULL,161172
3158,16,NULL,NULL,8,0
3159,65,NULL,NULL,7,0
3160,0,NULL,NULL,NULL,161928
3161,0,NULL,NULL,NULL,161928
3162,0,NULL,NULL,NULL,161319
3163,0,NULL,NULL,NULL,161797
3164,0,NULL,NULL,NULL,0
3165,0,NULL,NULL,NULL,161524
3166,0,NULL,NULL,NULL,161479
3167,0,NULL,NULL,NULL,0
3168,0,NULL,NULL,NULL,161934
3169,0,NULL,NULL,NULL,0
3170,0,NULL,NULL,NULL,0
3171,0,NULL,NULL,NULL,160727
3172,0,NULL,NULL,NULL,0
3173,0,NULL,NULL,NULL,0
3174,0,NULL,NULL,NULL,161918
3175,0,NULL,NULL,NULL,0
3176,0,NULL,NULL,NULL,161801
3177,74,NULL,NULL,1,0
3178,0,NULL,NULL,NULL,0
3179,0,NULL,NULL,NULL,160867
3180,0,NULL,NULL,NULL,160867
3181,0,NULL,NULL,NULL,161335
3182,69,NULL,NULL,7,0
3183,0,NULL,NULL,NULL,161405
3184,13,NULL,NULL,1,0
3185,0,NULL,NULL,NULL,0
3186,0,NULL,NULL,NULL,161910
3187,0,NULL,NULL,NULL,161187
3188,0,NULL,NULL,NULL,161360
3189,0,NULL,NULL,NULL,157736
3190,0,NULL,NULL,NULL,161799
3191,65,NULL,NULL,1,0
3192,0,NULL,NULL,NULL,0
3193,33,NULL,NULL,7,0
3194,0,NULL,NULL,NULL,160067
3195,0,NULL,NULL,NULL,160736
3196,0,NULL,NULL,NULL,160618
3197,0,NULL,NULL,NULL,161246
3198,65,NULL,NULL,1,0
3199,0,NULL,NULL,NULL,161563
3200,0,NULL,NULL,NULL,161739
3201,0,NULL,NULL,NULL,161739
3202,0,NULL,NULL,NULL,161741
3203,65,NULL,NULL,1,0
3204,16,NULL,NULL,1,0
3205,0,NULL,NULL,NULL,160762
3206,0,NULL,NULL,NULL,161209
3207,0,NULL,NULL,NULL,161875
3208,0,NULL,NULL,NULL,160591
3209,65,NULL,NULL,1,0
3210,24,NULL,NULL,1,0
3211,0,NULL,NULL,NULL,160867
3212,0,NULL,NULL,NULL,161768
3213,0,NULL,NULL,NULL,161534
3214,0,NULL,NULL,NULL,160648
3215,0,NULL,NULL,NULL,161471
3216,0,NULL,NULL,NULL,161891
3217,0,NULL,NULL,NULL,160013
3218,23,NULL,NULL,1,0
3219,0,NULL,NULL,NULL,125901
3220,0,NULL,NULL,NULL,161579
3221,27,NULL,NULL,7,0
3222,36,NULL,NULL,1,0
3223,0,NULL,NULL,NULL,0
3224,0,NULL,NULL,NULL,137356
3225,0,NULL,NULL,NULL,161357
3226,0,NULL,NULL,NULL,157135
3227,65,NULL,NULL,7,0
3228,11,NULL,NULL,1,0
3229,0,NULL,NULL,NULL,161741
3230,0,NULL,NULL,NULL,0
3231,13,NULL,NULL,1,0
3232,32,NULL,NULL,8,0
3233,65,NULL,NULL,46,0
3234,0,NULL,NULL,NULL,161485
3235,0,NULL,NULL,NULL,161923
3236,52,NULL,NULL,46,0
3237,0,NULL,NULL,NULL,161910
3238,0,NULL,NULL,NULL,160936
3239,0,NULL,NULL,NULL,161253
3240,33,NULL,NULL,1,0
3241,68,NULL,NULL,1,0
3242,0,NULL,NULL,NULL,161930
3243,0,NULL,NULL,NULL,161001
3244,0,NULL,NULL,NULL,160588
3245,0,NULL,NULL,NULL,0
3246,0,NULL,NULL,NULL,0
3247,0,NULL,NULL,NULL,0
3248,33,NULL,NULL,1,0
3249,0,NULL,NULL,NULL,0
3250,0,NULL,NULL,NULL,161877
3251,0,NULL,NULL,NULL,159995
3252,0,NULL,NULL,NULL,161648
3253,0,NULL,NULL,NULL,161923
3254,0,NULL,NULL,NULL,0
3255,0,NULL,NULL,NULL,0
3256,0,NULL,NULL,NULL,0
3257,0,NULL,NULL,NULL,161896
3258,0,NULL,NULL,NULL,161782
3259,0,NULL,NULL,NULL,161180
3260,26,NULL,NULL,1,0
3261,65,NULL,NULL,1,0
3262,0,NULL,NULL,NULL,161925
3263,21,NULL,NULL,1,0
3264,0,NULL,NULL,NULL,161924
3265,0,NULL,NULL,NULL,0
3266,0,NULL,NULL,NULL,0
3267,0,NULL,NULL,NULL,0
3268,0,NULL,NULL,NULL,161444
3269,0,NULL,NULL,NULL,161923
3270,0,NULL,NULL,NULL,161907
3271,0,NULL,NULL,NULL,161728
3272,0,NULL,NULL,NULL,161935
3273,0,NULL,NULL,NULL,161930
3274,0,NULL,NULL,NULL,161923
3275,0,NULL,NULL,NULL,161923
3276,0,NULL,NULL,NULL,161859
3277,0,NULL,NULL,NULL,160826
3278,0,NULL,NULL,NULL,161935
3279,18,NULL,NULL,46,0
3280,0,NULL,NULL,NULL,161471
3281,65,NULL,NULL,7,0
3282,0,NULL,NULL,NULL,160934
3283,3,NULL,NULL,1,0
3284,0,NULL,NULL,NULL,161797
3285,13,NULL,NULL,1,0
3286,65,NULL,NULL,NULL,0
3287,0,NULL,NULL,NULL,158919
3288,0,NULL,NULL,NULL,161761
3289,0,NULL,NULL,NULL,161209
3290,0,NULL,NULL,NULL,161144
3291,0,NULL,NULL,NULL,161778
3292,0,NULL,NULL,NULL,161277
3293,0,NULL,NULL,NULL,161471
3294,0,NULL,NULL,NULL,161810
3295,0,NULL,NULL,NULL,161914
3296,0,NULL,NULL,NULL,161935
3297,0,NULL,NULL,NULL,161947
3298,0,NULL,NULL,NULL,157691
3299,73,NULL,NULL,1,0
3300,0,NULL,NULL,NULL,161485
3301,0,NULL,NULL,NULL,161646
3302,0,NULL,NULL,NULL,161910
3303,0,NULL,NULL,NULL,161012
3304,0,NULL,NULL,NULL,0
3305,0,NULL,NULL,NULL,161776
3306,0,NULL,NULL,NULL,160776
3307,0,NULL,NULL,NULL,160973
3308,0,NULL,NULL,NULL,161782
3309,0,NULL,NULL,1,0
3310,0,NULL,NULL,NULL,161084
3311,0,NULL,NULL,NULL,160689
3312,0,NULL,NULL,NULL,161217
3313,0,NULL,NULL,NULL,161253
3314,0,NULL,NULL,NULL,0
3315,0,NULL,NULL,NULL,0
3316,0,NULL,NULL,NULL,160736
3317,0,NULL,NULL,NULL,0
3318,0,NULL,NULL,NULL,0
3319,0,NULL,NULL,NULL,161233
3320,0,NULL,NULL,NULL,161430
3321,0,NULL,NULL,NULL,160776
3322,0,NULL,NULL,NULL,0
3323,0,NULL,NULL,NULL,161623
3324,0,NULL,NULL,NULL,161648
3325,0,NULL,NULL,NULL,161918
3326,0,NULL,NULL,NULL,161637
3327,0,NULL,NULL,NULL,0
3328,74,NULL,NULL,1,0
3329,0,NULL,NULL,NULL,161946
3330,40,NULL,NULL,1,0
3331,0,NULL,NULL,NULL,160779
3332,0,NULL,NULL,NULL,156700
3333,0,NULL,NULL,NULL,161140
3334,0,NULL,NULL,NULL,160798
3335,0,NULL,NULL,NULL,161899
3336,0,NULL,NULL,NULL,161817
3337,0,NULL,NULL,NULL,157999
3338,0,NULL,NULL,NULL,160736
3339,0,NULL,NULL,NULL,0
3340,0,NULL,NULL,NULL,0
3341,0,NULL,NULL,NULL,159951
3342,0,NULL,NULL,NULL,161910
3343,0,NULL,NULL,NULL,161910
3344,0,NULL,NULL,NULL,161373
3345,65,NULL,NULL,1,0
3346,0,NULL,NULL,NULL,161269
3347,3,NULL,NULL,1,0
3348,0,NULL,NULL,NULL,161905
3349,65,NULL,NULL,7,0
3350,0,NULL,NULL,NULL,161527
3351,0,NULL,NULL,NULL,161593
3352,0,NULL,NULL,NULL,161435
3353,0,NULL,NULL,NULL,161859
3354,0,NULL,NULL,NULL,161859
3355,0,NULL,NULL,NULL,160871
3356,0,NULL,NULL,NULL,161928
3357,0,NULL,NULL,NULL,161172
3358,0,NULL,NULL,NULL,160736
3359,0,NULL,NULL,NULL,0
3360,0,NULL,NULL,NULL,0
3361,0,NULL,NULL,NULL,161875
3362,0,NULL,NULL,NULL,0
3363,0,NULL,NULL,NULL,125899
3364,65,NULL,NULL,NULL,0
3365,0,NULL,NULL,NULL,161883
3366,0,NULL,NULL,NULL,139544
3367,0,NULL,NULL,NULL,0
3368,0,NULL,NULL,NULL,161883
3369,0,NULL,NULL,NULL,0
3370,0,NULL,NULL,NULL,0
3371,0,NULL,NULL,NULL,155650
3372,0,NULL,NULL,NULL,159246
3373,0,NULL,NULL,NULL,0
3374,65,NULL,NULL,1,0
3375,0,NULL,NULL,NULL,160970
3376,0,NULL,NULL,NULL,0
3377,71,NULL,NULL,1,0
3378,0,NULL,NULL,NULL,160865
3379,0,NULL,NULL,NULL,161689
3380,0,NULL,NULL,NULL,161968
3381,0,NULL,NULL,NULL,161484
3382,0,NULL,NULL,NULL,161537
3383,0,NULL,NULL,NULL,161941
3384,0,NULL,NULL,NULL,161842
3385,0,NULL,NULL,NULL,155650
3386,0,NULL,NULL,NULL,161902
3387,0,NULL,NULL,NULL,161076
3388,0,NULL,NULL,NULL,161910
3389,0,NULL,NULL,NULL,0
3390,0,NULL,NULL,NULL,160652
3391,16,NULL,NULL,1,0
3392,0,NULL,NULL,NULL,161861
3393,16,NULL,NULL,1,0
3394,0,NULL,NULL,NULL,161886
3395,0,NULL,NULL,NULL,161910
3396,13,NULL,NULL,1,0
3397,0,NULL,NULL,NULL,161373
3398,0,NULL,NULL,NULL,161146
3399,0,NULL,NULL,NULL,161768
3400,0,NULL,NULL,NULL,161965
3401,0,NULL,NULL,NULL,161076
3402,0,NULL,NULL,NULL,0
3403,0,NULL,NULL,NULL,161920
3404,0,NULL,NULL,NULL,161432
3405,0,NULL,NULL,NULL,0
3406,0,NULL,NULL,NULL,161961
3407,0,NULL,NULL,NULL,161593
3408,0,NULL,NULL,NULL,0
3409,0,NULL,NULL,NULL,161823
3410,0,NULL,NULL,NULL,161946
3411,0,NULL,NULL,NULL,161885
3412,0,NULL,NULL,NULL,0
3413,0,NULL,NULL,NULL,0
3414,0,NULL,NULL,NULL,161899
3415,0,NULL,NULL,NULL,161786
3416,0,NULL,NULL,NULL,161910
3417,0,NULL,NULL,NULL,161593
3418,0,NULL,NULL,NULL,161128
3419,0,NULL,NULL,NULL,159246
3420,0,NULL,NULL,NULL,161445
3421,0,NULL,NULL,NULL,161189
3422,0,NULL,NULL,NULL,160185
3423,0,NULL,NULL,NULL,160185
3424,0,NULL,NULL,NULL,161977
3425,0,NULL,NULL,NULL,160805
3426,0,NULL,NULL,NULL,161218
3427,69,NULL,NULL,1,0
3428,0,NULL,NULL,NULL,160205
3429,0,NULL,NULL,NULL,160924
3430,0,NULL,NULL,NULL,160805
3431,0,NULL,NULL,NULL,161949
3432,0,NULL,NULL,NULL,160924
3433,0,NULL,NULL,NULL,0
3434,0,NULL,NULL,NULL,0
3435,0,NULL,NULL,NULL,160618
3436,0,NULL,NULL,NULL,0
3437,0,NULL,NULL,NULL,161405
3438,0,NULL,NULL,NULL,0
3439,0,NULL,NULL,NULL,0
3440,0,NULL,NULL,NULL,0
3441,0,NULL,NULL,NULL,0
3442,0,NULL,NULL,NULL,0
3443,0,NULL,NULL,NULL,0
3444,0,NULL,NULL,NULL,0
3445,0,NULL,NULL,NULL,160900
3446,0,NULL,NULL,NULL,161740
3447,0,NULL,NULL,NULL,161455
3448,0,NULL,NULL,NULL,161790
3449,0,NULL,NULL,NULL,0
3450,0,NULL,NULL,NULL,160149
3451,0,NULL,NULL,NULL,0
3452,0,NULL,NULL,NULL,0
3453,0,NULL,NULL,NULL,160951
3454,0,NULL,NULL,NULL,161326
3455,0,NULL,NULL,NULL,161537
3456,0,NULL,NULL,NULL,0
3457,0,NULL,NULL,NULL,161457
3458,0,NULL,NULL,NULL,161066
3459,0,NULL,NULL,NULL,160992
3460,0,NULL,NULL,NULL,155732
3461,0,NULL,NULL,NULL,158554
3462,65,NULL,NULL,1,0
3463,0,NULL,NULL,NULL,160149
3464,0,NULL,NULL,NULL,161910
3465,0,NULL,NULL,NULL,0
3466,0,NULL,NULL,NULL,161910
3467,0,NULL,NULL,NULL,161952
3468,0,NULL,NULL,NULL,160185
3469,0,NULL,NULL,NULL,161952
3470,0,NULL,NULL,NULL,161471
3471,15,NULL,NULL,1,0
3472,0,NULL,NULL,NULL,159363
3473,0,NULL,NULL,NULL,161076
3474,32,NULL,NULL,1,0
3475,0,NULL,NULL,NULL,0
3476,0,NULL,NULL,NULL,159777
3477,13,NULL,NULL,1,0
3478,0,NULL,NULL,1,0
3479,0,NULL,NULL,NULL,161910
3480,0,NULL,NULL,NULL,161959
3481,0,NULL,NULL,NULL,161689
3482,0,NULL,NULL,1,161787
3483,0,NULL,NULL,NULL,0
3484,0,NULL,NULL,NULL,0
3485,0,NULL,NULL,NULL,0
3486,0,NULL,NULL,NULL,0
3487,0,NULL,NULL,NULL,0
3488,0,NULL,NULL,NULL,160897
3489,0,NULL,NULL,NULL,160897
3490,0,NULL,NULL,NULL,161961
3491,0,NULL,NULL,NULL,161875
3492,0,NULL,NULL,NULL,0
3493,61,NULL,NULL,1,0
3494,0,NULL,NULL,NULL,160900
3495,69,NULL,NULL,1,0
3496,0,NULL,NULL,NULL,161946
3497,0,NULL,NULL,NULL,161790
3498,0,NULL,NULL,NULL,161775
3499,0,NULL,NULL,NULL,161511
3500,0,NULL,NULL,NULL,161965
3501,0,NULL,NULL,NULL,0
3502,0,NULL,NULL,NULL,160992
3503,0,NULL,NULL,NULL,161345
3504,0,NULL,NULL,NULL,0
3505,0,NULL,NULL,NULL,161828
3506,0,NULL,NULL,NULL,161410
3507,0,NULL,NULL,NULL,161471
3508,0,NULL,NULL,NULL,158348
3509,0,NULL,NULL,NULL,161388
3510,0,NULL,NULL,NULL,161980
3511,0,NULL,NULL,NULL,160973
3512,0,NULL,NULL,NULL,161880
3513,16,NULL,NULL,7,0
3514,0,NULL,NULL,NULL,161953
3515,0,NULL,NULL,NULL,161828
3516,0,NULL,NULL,NULL,161672
3517,0,NULL,NULL,NULL,161949
3518,0,NULL,NULL,NULL,161802
3519,0,NULL,NULL,NULL,161914
3520,0,NULL,NULL,NULL,161914
3521,0,NULL,NULL,NULL,161257
3522,0,NULL,NULL,NULL,161249
3523,65,NULL,NULL,1,0
3524,0,NULL,NULL,NULL,0
3525,0,NULL,NULL,NULL,161471
3526,0,NULL,NULL,NULL,161174
3527,0,NULL,NULL,NULL,161652
3528,0,NULL,NULL,NULL,161320
3529,65,NULL,NULL,7,0
3530,0,NULL,NULL,NULL,0
3531,0,NULL,NULL,NULL,161961
3532,0,NULL,NULL,NULL,160092
3533,0,NULL,NULL,NULL,161640
3534,0,NULL,NULL,NULL,161187
3535,0,NULL,NULL,NULL,161991
3536,0,NULL,NULL,NULL,161961
3537,0,NULL,NULL,NULL,160087
3538,0,NULL,NULL,NULL,159246
3539,0,NULL,NULL,NULL,162001
3540,0,NULL,NULL,NULL,161319
3541,13,NULL,NULL,1,0
3542,0,NULL,NULL,NULL,161968
3543,0,NULL,NULL,NULL,161632
3544,0,NULL,NULL,NULL,157691
3545,54,NULL,NULL,1,0
3546,0,NULL,NULL,NULL,0
3547,0,NULL,NULL,NULL,161414
3548,0,NULL,NULL,NULL,160889
3549,0,NULL,NULL,NULL,161775
3550,0,NULL,NULL,NULL,160185
3551,0,NULL,NULL,NULL,161527
3552,0,NULL,NULL,NULL,160802
3553,0,NULL,NULL,NULL,154287
3554,0,NULL,NULL,NULL,0
3555,0,NULL,NULL,NULL,0
3556,0,NULL,NULL,NULL,162008
3557,65,NULL,NULL,1,0
3558,0,NULL,NULL,NULL,161269
3559,0,NULL,NULL,NULL,161335
3560,0,NULL,NULL,NULL,161910
3561,0,NULL,NULL,NULL,161990
3562,0,NULL,NULL,NULL,161945
3563,0,NULL,NULL,NULL,161452
3564,0,NULL,NULL,NULL,161060
3565,0,NULL,NULL,NULL,0
3566,0,NULL,NULL,NULL,161444
3567,0,NULL,NULL,NULL,0
3568,0,NULL,NULL,NULL,0
3569,0,NULL,NULL,NULL,161503
3570,0,NULL,NULL,NULL,161978
3571,16,NULL,NULL,7,0
3572,0,NULL,NULL,NULL,160689
3573,16,NULL,NULL,1,0
3574,0,NULL,NULL,NULL,159246
3575,0,NULL,NULL,NULL,160074
3576,0,NULL,NULL,NULL,161560
3577,0,NULL,NULL,NULL,0
3578,0,NULL,NULL,NULL,157691
3579,0,NULL,NULL,NULL,160795
3580,0,NULL,NULL,NULL,161980
3581,0,NULL,NULL,NULL,161988
3582,0,NULL,NULL,NULL,161249
3583,0,NULL,NULL,NULL,159925
3584,0,NULL,NULL,NULL,161970
3585,0,NULL,NULL,NULL,161949
3586,0,NULL,NULL,NULL,161963
3587,0,NULL,NULL,NULL,162006
3588,0,NULL,NULL,NULL,161949
3589,0,NULL,NULL,NULL,161012
3590,0,NULL,NULL,NULL,161978
3591,40,NULL,NULL,1,0
3592,65,NULL,NULL,7,0
3593,0,NULL,NULL,NULL,161741
3594,16,NULL,NULL,NULL,0
3595,0,NULL,NULL,NULL,0
3596,0,NULL,NULL,NULL,161978
3597,0,NULL,NULL,NULL,0
3598,16,NULL,NULL,NULL,0
3599,0,NULL,NULL,NULL,161642
3600,0,NULL,NULL,NULL,157736
3601,49,NULL,NULL,NULL,0
3602,65,NULL,NULL,NULL,0
3603,0,NULL,NULL,NULL,160801
3604,0,NULL,NULL,NULL,161085
3605,0,NULL,NULL,NULL,161269
3606,0,NULL,NULL,NULL,161988
3607,11,NULL,NULL,NULL,0
3608,0,NULL,NULL,NULL,159974
3609,0,NULL,NULL,NULL,0
3610,0,NULL,NULL,NULL,0
3611,0,NULL,NULL,NULL,161875
3612,0,NULL,NULL,NULL,162006
3613,16,NULL,NULL,NULL,0
3614,44,NULL,NULL,NULL,0
3615,0,NULL,NULL,NULL,161319
3616,66,NULL,NULL,NULL,0
3617,0,NULL,NULL,NULL,0
3618,0,NULL,NULL,NULL,161970
3619,0,NULL,NULL,NULL,161894
3620,0,NULL,NULL,NULL,161585
3621,0,NULL,NULL,NULL,161344
3622,0,NULL,NULL,NULL,161965
3623,0,NULL,NULL,NULL,161999
3624,0,NULL,NULL,NULL,161983
3625,0,NULL,NULL,NULL,162002
3626,65,NULL,NULL,1,0
3627,0,NULL,NULL,NULL,161965
3628,44,NULL,NULL,1,0
3629,16,NULL,NULL,1,0
3630,0,NULL,NULL,NULL,161405
3631,0,NULL,NULL,NULL,161910
3632,28,NULL,NULL,1,0
3633,0,NULL,NULL,NULL,161560
3634,0,NULL,NULL,NULL,161879
3635,0,NULL,NULL,NULL,161899
3636,23,NULL,NULL,46,0
3637,0,NULL,NULL,NULL,162006
3638,0,NULL,NULL,NULL,161787
3639,0,NULL,NULL,NULL,161593
3640,0,NULL,NULL,NULL,0
3641,0,NULL,NULL,NULL,161241
3642,0,NULL,NULL,NULL,161217
3643,0,NULL,NULL,NULL,162006
3644,0,NULL,NULL,NULL,159976
3645,0,NULL,NULL,NULL,0
3646,0,NULL,NULL,NULL,161468
3647,15,NULL,NULL,46,0
3648,13,NULL,NULL,1,0
3649,0,NULL,NULL,NULL,162006
3650,0,NULL,NULL,NULL,161113
3651,0,NULL,NULL,NULL,161784
3652,0,NULL,NULL,NULL,161784
3653,0,NULL,NULL,NULL,161978
3654,0,NULL,NULL,NULL,0
3655,0,NULL,NULL,NULL,157908
3656,0,NULL,NULL,NULL,161628
3657,0,NULL,NULL,NULL,0
3658,0,NULL,NULL,NULL,0
3659,0,NULL,NULL,NULL,0
3660,0,NULL,NULL,NULL,161944
3661,0,NULL,NULL,NULL,161949
3662,0,NULL,NULL,NULL,162007
3663,0,NULL,NULL,NULL,161872
3664,0,NULL,NULL,NULL,162002
3665,0,NULL,NULL,NULL,161770
3666,0,NULL,NULL,NULL,161990
3667,0,NULL,NULL,NULL,161947
3668,0,NULL,NULL,NULL,161626
3669,0,NULL,NULL,NULL,161907
3670,0,NULL,NULL,NULL,161162
3671,0,NULL,NULL,NULL,161980
3672,0,NULL,NULL,NULL,0
3673,0,NULL,NULL,NULL,161567
3674,0,NULL,NULL,NULL,161978
3675,0,NULL,NULL,NULL,160994
3676,0,NULL,NULL,NULL,160994
3677,18,NULL,NULL,NULL,161076
3678,33,NULL,NULL,NULL,0
3679,0,NULL,NULL,NULL,161990
3680,66,NULL,NULL,NULL,0
3681,41,NULL,NULL,NULL,0
3682,0,NULL,NULL,NULL,162006
3683,0,NULL,NULL,NULL,161875
3684,0,NULL,NULL,1,0
3685,0,NULL,NULL,NULL,162016
3686,0,NULL,NULL,NULL,162011
3687,0,NULL,NULL,NULL,159807
3688,0,NULL,NULL,NULL,161934
3689,0,NULL,NULL,NULL,160604
3690,36,NULL,NULL,NULL,0
3691,0,NULL,NULL,NULL,161778
3692,0,NULL,NULL,NULL,161217
3693,0,NULL,NULL,NULL,0
3694,0,NULL,NULL,NULL,161446
3695,0,NULL,NULL,NULL,161446
3696,0,NULL,NULL,NULL,161269
3697,0,NULL,NULL,NULL,161910
3698,13,NULL,NULL,NULL,0
3699,0,NULL,NULL,NULL,160812
3700,0,NULL,NULL,NULL,160185
3701,13,NULL,NULL,NULL,0
3702,0,NULL,NULL,NULL,161128
3703,0,NULL,NULL,NULL,161470
3704,0,NULL,NULL,NULL,161898
3705,0,NULL,NULL,NULL,162016
3706,0,NULL,NULL,NULL,160826
3707,0,NULL,NULL,NULL,161068
3708,0,NULL,NULL,NULL,162016
3709,0,NULL,NULL,NULL,161921
3710,0,NULL,NULL,NULL,161961
3711,0,NULL,NULL,NULL,161128
3712,0,NULL,NULL,NULL,159246
3713,0,NULL,NULL,NULL,161795
3714,0,NULL,NULL,NULL,161990
3715,0,NULL,NULL,NULL,161768
3716,0,NULL,NULL,NULL,161918
3717,0,NULL,NULL,NULL,160736
3718,0,NULL,NULL,NULL,160087
3719,0,NULL,NULL,NULL,161939
3720,0,NULL,NULL,NULL,0
3721,0,NULL,NULL,NULL,162006
3722,0,NULL,NULL,NULL,161799
3723,0,NULL,NULL,NULL,161987
3724,0,NULL,NULL,NULL,161939
3725,0,NULL,NULL,NULL,161988
3726,0,NULL,NULL,NULL,161326
3727,13,NULL,NULL,NULL,0
3728,0,NULL,NULL,NULL,0
3729,0,NULL,NULL,NULL,160779
3730,0,NULL,NULL,NULL,161082
3731,0,NULL,NULL,NULL,162013
3732,0,NULL,NULL,NULL,162012
3733,0,NULL,NULL,NULL,162013
3734,0,NULL,NULL,NULL,161468
3735,70,NULL,NULL,1,0
3736,0,NULL,NULL,NULL,162008
3737,0,NULL,NULL,NULL,159629
3738,0,NULL,NULL,NULL,162061
3739,0,NULL,NULL,NULL,161467
3740,0,NULL,NULL,NULL,161229
3741,69,NULL,NULL,1,0
3742,0,NULL,NULL,NULL,162008
3743,0,NULL,NULL,NULL,161075
3744,0,NULL,NULL,NULL,161910
3745,0,NULL,NULL,NULL,162006
3746,26,NULL,NULL,1,0
3747,0,NULL,NULL,NULL,162016
3748,0,NULL,NULL,NULL,0
3749,0,NULL,NULL,NULL,162016
3750,0,NULL,NULL,NULL,161801
3751,13,NULL,NULL,1,0
3752,0,NULL,NULL,NULL,161471
3753,0,NULL,NULL,NULL,162016
3754,0,NULL,NULL,NULL,161977
3755,0,NULL,NULL,NULL,161616
3756,0,NULL,NULL,NULL,161867
3757,0,NULL,NULL,NULL,161910
3758,0,NULL,NULL,NULL,160795
3759,0,NULL,NULL,NULL,161319
3760,0,NULL,NULL,NULL,161632
3761,0,NULL,NULL,NULL,161952
3762,0,NULL,NULL,NULL,161292
3763,45,NULL,NULL,1,0
3764,0,NULL,NULL,NULL,161468
3765,0,NULL,NULL,NULL,162006
3766,0,NULL,NULL,NULL,161689
3767,0,NULL,NULL,NULL,161980
3768,11,NULL,NULL,8,0
3769,0,NULL,NULL,NULL,161822
3770,0,NULL,NULL,NULL,161990
3771,0,NULL,NULL,NULL,161430
3772,0,NULL,NULL,NULL,161445
3773,33,NULL,NULL,1,0
3774,0,NULL,NULL,NULL,160618
3775,0,NULL,NULL,NULL,161272
3776,0,NULL,NULL,NULL,0
3777,0,NULL,NULL,NULL,158575
3778,0,NULL,NULL,NULL,160780
3779,0,NULL,NULL,NULL,161768
3780,14,NULL,NULL,1,0
3781,0,NULL,NULL,NULL,0
3782,0,NULL,NULL,NULL,159435
3783,13,NULL,NULL,46,0
3784,0,NULL,NULL,NULL,158455
3785,0,NULL,NULL,NULL,161860
3786,11,NULL,NULL,1,0
3787,0,NULL,NULL,NULL,161620
3788,0,NULL,NULL,NULL,161790
3789,0,NULL,NULL,NULL,161790
3790,2,NULL,NULL,1,0
3791,0,NULL,NULL,NULL,161585
3792,0,NULL,NULL,NULL,162061
3793,0,NULL,NULL,NULL,0
3794,0,NULL,NULL,NULL,0
3795,0,NULL,NULL,NULL,160904
3796,0,NULL,NULL,NULL,161941
3797,0,NULL,NULL,7,0
3798,0,NULL,NULL,NULL,161998
3799,53,NULL,NULL,1,0
3800,0,NULL,NULL,NULL,158325
